Source,Recording ID (if noted),Year,Date,Subpopulation (if specified),Province/State,Latitude,Longitude,Introductory Notes (if noted),Terminal Strophe type,Recordist
Authors,CSC07,2017,23/05/2017,"Conestoga Lake, Waterloo",Ontario,43.67736,-80.73387,Ascending,Doublet,Ken Otter
Authors,CSC08,2017,23/05/2017,"Conestoga Lake, Waterloo",Ontario,43.67909,-80.73409,Descending,Doublet,Ken Otter
Authors,CSC09,2017,23/05/2017,"Conestoga Lake, Waterloo",Ontario,43.68176,-80.71391,Ascending,Doublet,Ken Otter
Authors,CSC10,2017,23/05/2017,"Conestoga Lake, Waterloo",Ontario,43.6817,-80.71522,Ascending,Doublet,Ken Otter
Authors,CSC11,2017,23/05/2017,"Conestoga Lake, Waterloo",Ontario,43.68221,-80.71659,Descending,Doublet,Ken Otter
Authors,CSC12,2017,23/05/2017,"Conestoga Lake, Waterloo",Ontario,43.68218,-80.7177,Ascending,Doublet,Ken Otter
Authors,CSC13,2017,23/05/2017,"Conestoga Lake, Waterloo",Ontario,43.68254,-80.71424,Ascending,Doublet,Ken Otter
Authors,GAT05,2017,31/05/2017,Otter Lake,Quebec,45.82919,-76.45573,Descending,Doublet,Ken Otter
Authors,GAT07,2017,31/05/2017,Otter Lake,Quebec,45.85593,-76.41179,Ascending,Doublet,Ken Otter
Authors,GAT12,2017,31/05/2017,Danford Lake,Quebec,45.94888,-76.11387,Descending,Doublet,Ken Otter
Authors,HAL01,2017,24/05/2017,Minden/Haliburton/Dorset,Ontario,44.95232,-78.69015,Ascending,Doublet,Ken Otter
Authors,HAL02,2017,24/05/2017,Minden/Haliburton/Dorset,Ontario,44.97945,-78.63016,Ascending,Doublet,Ken Otter
Authors,HAL03,2017,24/05/2017,Minden/Haliburton/Dorset,Ontario,44.97879,-78.62788,Ascending,Doublet,Ken Otter
Authors,HAL04,2017,24/05/2017,Minden/Haliburton/Dorset,Ontario,45.13308,-78.79298,Ascending,Doublet,Ken Otter
Authors,KL01,2017,28/05/2017,Algonquin,Ontario,45.57018,-78.44042,Ascending,Doublet,Ken Otter
Authors,KL02,2017,28/05/2017,Algonquin,Ontario,45.5747,-78.4401,Descending,Doublet,Ken Otter
Authors,KL03,2017,28/05/2017,Algonquin,Ontario,45.57481,-78.44076,UpDown,Doublet,Ken Otter
Authors,PEM01,2017,31/05/2017,Pembroke,Ontario,45.76669,-77.12832,Ascending,Doublet,Ken Otter
Authors,REN06,2017,30/05/2017,Renfrew County,Ontario,45.6601,-77.58612,Ascending,Doublet,Ken Otter
Authors,REN07,2017,30/05/2017,Renfrew County,Ontario,45.66005,-77.58578,Descending,Doublet,Ken Otter
Authors,REN10,2017,30/05/2017,Renfrew County,Ontario,45.6605,-77.59321,Ascending,Doublet,Ken Otter
Authors,REN11,2017,30/05/2017,Renfrew County,Ontario,45.66015,-77.59447,Descending,Doublet,Ken Otter
Authors,RW02,2017,25/05/2017,Algonquin,Ontario,45.57151,-78.49516,Ascending,Doublet,Ken Otter
Authors,RW03,2017,25/05/2017,Algonquin,Ontario,45.57156,-78.49425,Descending,Doublet,Ken Otter
Authors,SR01,2017,25/05/2017,Algonquin,Ontario,45.59168,-78.52219,Ascending,Doublet,Ken Otter
Authors,SR04,2017,25/05/2017,Algonquin,Ontario,45.58877,-78.51971,Descending,Doublet,Ken Otter
Authors,SR08,2017,25/05/2017,Algonquin,Ontario,45.58526,-78.51802,Ascending,Doublet,Ken Otter
Authors,SR13,2017,25/05/2017,Algonquin,Ontario,45.58238,-78.51669,Descending,Doublet,Ken Otter
Authors,SR16,2017,25/05/2017,Algonquin,Ontario,45.57883,-78.51602,Ascending,Doublet,Ken Otter
Authors,TRA06,2017,30/05/2017,Lake Travers,Ontario,45.94582,-78.05877,Descending,Doublet,Ken Otter
Authors,TRA08,2017,30/05/2017,Lake Travers,Ontario,45.94418,-78.07733,Ascending,Doublet,Ken Otter
Authors,TRA09,2017,30/05/2017,Lake Travers,Ontario,45.94522,-78.07847,Ascending,Doublet,Ken Otter
Authors,TRA10,2017,30/05/2017,Lake Travers,Ontario,45.94631,-78.08118,Ascending,Doublet,Ken Otter
Authors,WM03,2017,27/05/2017,Algonquin,Ontario,45.53609,-78.42005,Ascending,Doublet,Ken Otter
